,Price
3917,252710.2435725715
3918,208339.47228480666
3919,221778.29471581333
3920,150032.6173793411
3921,150702.68449328866
3922,192894.15725737644
3923,284560.2411955088
3924,280339.06439255935
3925,298782.97174911574
3926,300597.3031980865
3927,245523.3157858828
3928,131976.66898957384
3929,310655.2754717299
3930,201006.71367834415
3931,151066.60618375256
3932,322996.0208451495
3933,236567.08568368515
3934,221141.73922883804
3935,292366.72251735046
3936,250919.83951791123
3937,258278.58095766418
3938,217716.2259885616
3939,129021.45672974874
3940,154979.03895522203
3941,271358.82161233434
3942,236764.80524882546
3943,257502.98084558133
3944,200495.8851987902
3945,221719.90599658756
3946,200015.8090657781
3947,196408.60999690613
3948,150615.5174273336
3949,312705.8642116983
3950,145005.32695999404
3951,160402.8032846722
3952,148025.74211036944
3953,202833.6416011747
3954,257920.81011548883
3955,150146.9295367104
3956,218965.50281755373
3957,214017.79932109985
3958,167649.7378454046
3959,210867.65704200856
3960,147359.6727855143
3961,166991.90341294018
3962,159775.33914161127
3963,205685.16418234864
3964,141692.46291838994
3965,308664.2740363857
3966,217907.5441146873
3967,213830.7575654445
3968,148366.8221303228
3969,279185.014013814
3970,229502.92175042245
3971,276554.40336386947
3972,152409.88282082978
3973,268948.9599282996
3974,222448.39906396103
3975,242020.5490112326
3976,298701.985649307
3977,149573.13787519373
3978,158971.27573614844
3979,237201.64631032204
3980,163996.2864828154
3981,198239.81371575838
3982,228130.7297573105
3983,262948.4922584714
3984,271007.57878984144
3985,203544.8698043334
3986,229375.6221185665
3987,146595.23352813703
3988,179243.25197544025
3989,305710.1456152106
3990,308294.28894553165
3991,161700.1813394768
3992,199922.03762467715
3993,213073.76659399678
3994,300263.2069656586
3995,313844.7860736168
3996,221154.61131690655
3997,283215.2049084308
3998,275093.5761397879
3999,215082.8329615813
4000,215656.51060771252
4001,186980.34332144164
4002,266087.19209973444
4003,204297.40758967274
4004,210234.838139333
4005,295859.5653944571
4006,181471.1806538963
4007,176469.67081313068
4008,172071.6287574519
4009,159017.89635872707
4010,196019.70885064776
4011,192931.89728193422
4012,275585.72466986295
4013,142124.37159580528
4014,217826.23110310576
4015,192547.6859961031
4016,308798.4470788622
4017,163576.70802013818
4018,233933.61835525322
4019,273210.57849731576
4020,164587.75891342596
4021,219422.23022748998
4022,232152.89765035996
4023,263264.5236843
4024,216363.98899957552
4025,156585.82281648007
4026,220473.35772864864
4027,164231.43701603965
4028,237431.26717241164
4029,317620.34893073235
4030,346510.7537906637
4031,221181.4004300714
4032,303117.6937515874
4033,204367.05963022218
4034,190471.29114211674
4035,306501.7841435224
4036,156844.42172558265
4037,143689.24618962104
4038,223023.1704819831
4039,201183.5087110125
4040,153423.85833776402
4041,214200.6551678094
4042,169449.20581357775
4043,161070.78312733048
4044,191479.4411004204
4045,303923.5509118623
4046,199698.46220358185
4047,150154.37122460507
4048,162679.08303066745
4049,290015.6545617293
4050,148476.3784521394
4051,221531.33695749257
4052,263209.74003867246
4053,202685.18784189955
4054,193525.5824128086
4055,165552.89960439983
4056,203048.46843222823
4057,293795.6271386498
4058,204785.9149270137
4059,151364.33342263766
4060,222419.21118860383
4061,215531.12585204557
4062,147601.73975575337
4063,160989.34968764996
4064,347155.89454998984
4065,161433.6627939729
4066,201482.91360803385
4067,145061.5610688405
4068,257078.69378851948
4069,205162.27041406537
4070,151775.98334668542
4071,274518.31782074296
4072,276864.37034034356
4073,224036.67967603536
4074,295830.77802864125
4075,168688.4268592445
4076,220440.95332313818
4077,194638.15299639385
4078,165401.74783423517
4079,150752.43078899066
4080,222834.5119336155
4081,195997.86620200658
4082,162579.30626719713
4083,292330.925380776
4084,216989.60578462292
4085,227360.70901649
4086,146759.9145267256
4087,274053.5449643414
4088,194516.55282126775
4089,143730.2361077487
4090,202972.04151341366
4091,250145.37400395784
4092,147790.20189604646
4093,165688.7271181298
4094,372242.2814630674
4095,200280.89367367135
4096,253253.7532519712
4097,306204.6440341388
4098,145928.01491343748
4099,174769.75988682025
4100,222122.32065585215
4101,225083.79679653503
4102,199171.62947238304
4103,202730.2197657258
4104,173433.40087653752
4105,149949.23051034892
4106,323513.0600756167
4107,166533.3182393128
4108,149537.99006000272
4109,250380.4192763227
4110,147050.59570068493
4111,268142.44156886195
4112,154148.2850335844
4113,149224.33598300797
4114,150703.0393284136
4115,147761.71211998345
4116,261042.00100741652
4117,202021.54828034143
4118,161542.03896054407
4119,158795.33648997583
4120,247226.05919857096
4121,144430.55387954664
4122,248670.00012043535
4123,156783.28498864645
4124,213458.05971772905
4125,150303.2242578115
4126,164211.90437674074
4127,165637.19391875732
4128,236525.19096914842
4129,160222.241769589
4130,199038.85416838338
4131,203594.61690011882
4132,284538.2166352377
4133,166012.28418826748
4134,165311.46033604446
4135,190121.07295825784
4136,281682.20812514174
4137,191836.37911073
4138,299579.1268206443
4139,285685.7116894882
4140,133087.37432077434
4141,191128.62295992352
4142,197919.13593199663
4143,164253.6171834273
4144,204726.61490431934
4145,163629.85125944752
4146,162785.9314092726
4147,265981.3383317227
4148,215304.79457690715
4149,196999.57510773497
4150,218282.41894226958
4151,205890.34136470174
4152,274766.24701219297
4153,162386.77596177277
4154,221586.97148761447
4155,223402.87000106164
4156,323429.87594700477
4157,158589.0714512288
4158,234498.95374585048
4159,286357.61258573993
4160,218959.9290503279
4161,197428.57676676885
4162,218011.69907789005
4163,148048.9410517677
4164,150187.97817063375
4165,189369.56066377414
4166,284676.87118989346
4167,276389.85354590364
4168,175801.142558656
4169,203287.16154867344
4170,137526.76940939698
4171,149085.20446761316
4172,376184.2291990161
4173,210869.49963863436
4174,234446.95879866905
4175,238148.44825331587
4176,292161.22514295543
4177,132477.74869564333
4178,228879.55379179795
4179,198801.72768860694
4180,228731.80612177044
4181,209928.587868354
4182,284489.9153910898
4183,261345.0002018863
4184,165078.4574854041
4185,157764.58372219943
4186,144712.8470455934
4187,200699.7500529758
4188,226388.33038356667
4189,154943.392522426
4190,220387.7215434195
4191,229003.64321430057
4192,164051.84751200903
4193,220127.60088875532
4194,251626.64395532027
4195,185269.28982088188
4196,230163.55151559965
4197,170606.838953247
4198,185147.6232108365
4199,166966.7134652061
4200,161299.92031154782
4201,272941.49957817607
4202,214836.80797021068
4203,259233.4222105632
4204,166968.9236720107
4205,189720.08142678853
4206,164957.42270510705
4207,146498.68972074403
4208,161828.23290437725
4209,192914.079173478
4210,218819.81671936903
4211,294686.1422349656
4212,285463.7254186817
4213,214794.45820506802
4214,239868.13743322887
4215,271157.7728983664
4216,248121.2541667723
4217,319966.27233923867
4218,286546.27645674866
4219,292486.76936903124
4220,302407.5490903193
4221,256114.8561829654
4222,164951.8836040667
4223,196892.88413174014
4224,172334.39911249146
4225,154695.16917528166
4226,146278.03907802413
4227,290867.42992047366
4228,196418.97796323613
4229,146407.77242784388
4230,171103.99016721582
4231,250630.1937593473
4232,246365.11790006942
4233,164484.78207044362
4234,125335.2323332229
4235,220792.41623040749
4236,240502.95080117008
4237,157265.10365813618
4238,142171.58548349096
4239,272703.6166292939
4240,176165.59369682038
4241,146110.16642934713
4242,225067.523674781
4243,205231.86863907962
4244,196386.52948970508
4245,227657.06801907116
4246,249414.08179726702
4247,272018.5289359036
4248,166204.2077434801
4249,163229.04230922248
4250,168905.52901806764
4251,303122.93393641233
4252,214476.3483205746
4253,173280.9383121861
4254,163524.49470652326
4255,153296.80095350786
4256,192228.19578302014
4257,150023.51281279756
4258,187521.09782826237
4259,158872.26799762942
4260,150451.29888760665
4261,178163.9898726025
4262,203880.73998145288
4263,232808.02621101256
4264,212182.31700705795
4265,219458.69140430528
4266,335652.6010315572
4267,176148.83580826654
4268,239044.69868742584
4269,242598.32077164535
4270,165595.13578963545
4271,153880.64964288133
4272,203042.08354649213
4273,161026.09141062212
4274,191336.96220937924
4275,146366.07907803226
4276,199420.61196140538
4277,231466.49066174534
4278,288467.650909808
4279,151627.69634259847
4280,137448.99562796307
4281,326618.7726597467
4282,218035.4592533735
4283,146628.05279123384
4284,201108.90921889243
4285,216197.29244299387
4286,247517.47734431818
4287,346186.0412504134
4288,163946.99954696544
4289,166813.59649920085
4290,317906.1901570463
4291,269767.9352303622
4292,248701.6954796164
4293,221960.76964884333
4294,189566.32431372043
4295,147268.2508634889
4296,190489.74074122545
4297,256421.5969839481
4298,223850.0547561787
4299,195770.0817153154
4300,168076.0403504886
4301,164791.14273593636
4302,388011.8042326304
4303,245379.38555723842
4304,220175.6373252151
4305,152215.21117360913
4306,168391.14651261922
4307,255378.94365902434
4308,224137.16605042946
4309,234471.06926852927
4310,160990.28681267667
4311,201661.2745136139
4312,159852.43168223588
4313,235529.60398787915
4314,232753.80819337192
4315,201478.75387842962
4316,165024.79907491544
4317,164761.8901352431
4318,367571.93409696943
4319,294998.9122886724
4320,259013.41970871307
4321,292924.29034878116
4322,197188.8950291152
4323,276166.0757658814
4324,244808.15871279172
4325,155766.99099141255
4326,144424.4804378035
4327,279816.00066666957
4328,148590.51890716565
4329,152164.2465996986
4330,197554.5802590822
4331,162169.19362336118
4332,214163.91530478737
4333,201837.25493266952
4334,145701.27805649722
4335,300805.7325732829
4336,164001.83551594528
4337,199541.6814503268
4338,219261.70211990637
4339,230233.3807576477
4340,223604.09898599633
4341,187841.76782611624
4342,169687.45684095257
4343,205946.5601359066
4344,235934.73092860405
4345,142359.75041399148
4346,151413.82663514625
4347,280282.446263444
4348,360508.55313191214
4349,145098.52458641064
4350,146285.27994763193
4351,145125.75757022633
4352,337034.0002733623
4353,307982.2014185379
4354,276736.93806345155
4355,162301.39309177973
4356,144415.33313606645
4357,171977.40540293255
4358,251299.49013013707
4359,189622.10643880823
4360,271380.8231668644
4361,149726.1574762495
4362,226907.27202575054
4363,203323.81205497892
4364,219240.82819263253
4365,190617.56072066398
4366,219113.69491628854
4367,329489.89102391805
4368,163891.32350692071
4369,150831.27058918844
4370,267718.6647990414
4371,148794.9442954844
4372,263035.1025531689
4373,145291.9762730199
4374,196742.80480465392
4375,244243.04921289068
4376,162802.75909611816
4377,262049.90466236594
4378,309455.50930905103
4379,167473.72992703426
4380,146574.11745260394
4381,148150.12556377545
4382,221489.57741654906
4383,221414.84477721428
4384,354419.6112615486
4385,151125.02014562933
4386,172407.73404995815
4387,148794.80463354517
4388,269915.23742215754
4389,233016.1104610649
4390,254251.67385926607
4391,151006.96564093843
4392,222010.06185882143
4393,274298.9576995546
4394,145594.19083133125
4395,162622.16157907492
4396,291026.02189909556
4397,235128.9632908762
4398,153452.72202187686
4399,162557.34082141815
4400,160299.2430387119
4401,297401.0915168661
4402,160554.7553890089
4403,179795.24133512855
4404,163033.65216047314
4405,334405.20472411346
4406,257320.86152718178
4407,168079.2185615403
4408,262309.58985811134
4409,149447.3854188647
4410,202038.59485538467
4411,151389.2301948138
4412,254346.10055953744
4413,189289.13414058974
4414,219364.59997810374
4415,150224.49603614135
4416,299156.8672445868
4417,145852.45677742318
4418,232361.74923570614
4419,217647.81631193246
4420,161093.3413216687
4421,234256.27857543784
4422,248285.7347752008
4423,210545.83160425565
4424,169654.21636853903
4425,299334.64751841855
4426,166257.12372735015
4427,280253.69353595574
4428,214115.38408697024
4429,281889.857999688
4430,218147.14731896433
4431,171472.06486586624
4432,291550.3897838731
4433,198667.9546829147
4434,161491.16892274696
4435,257880.80475744026
4436,225860.46664885842
4437,217690.68483268013
4438,159060.1838031933
4439,195518.9932121461
4440,200181.1155475028
4441,250049.93140233576
4442,167794.450751951
4443,222389.2099445085
4444,148145.02504796
4445,248291.49283001566
4446,263333.48005463457
4447,288397.96685857786
4448,157235.45591707565
4449,293405.8382977444
4450,227071.1528954171
4451,287785.65657471213
4452,252310.15625855996
4453,224601.99645329255
4454,243640.55724837817
4455,148336.97126762263
4456,167571.56190546678
4457,119092.01272204936
4458,285467.5324791696
4459,187096.24799207516
4460,159577.4008279331
4461,192536.06243416
4462,219197.76931382663
4463,227270.35386045475
4464,143665.6778584639
4465,212542.99363583885
4466,149424.73159185593
4467,263184.078342531
4468,206896.6308690235
4469,221135.41609767204
4470,169555.74572667005
4471,146225.5167459448
4472,233198.11881220917
4473,191448.41275094124
4474,215359.72688051182
4475,223819.79910540913
4476,261390.60283023008
4477,219414.31045622184
4478,236144.2434295547
4479,166537.95594804815
4480,265143.103717961
4481,133917.14199565438
4482,153162.99582540907
4483,206811.3089229084
4484,293563.441237766
4485,278471.7942709913
4486,220418.7039121398
4487,156699.93922376464
4488,232876.10093869915
4489,189020.5741911021
4490,84505.01373244298
4491,269901.84836188797
4492,275100.9228948369
4493,264510.45685850375
4494,299950.62189026887
4495,261283.98739895836
4496,221239.42581945375
4497,147796.99742885493
4498,240720.75125625604
4499,197847.26770359083
4500,157301.81726084487
4501,170363.56054741336
4502,232992.18239777832
4503,264762.6061320929
4504,222115.24716229422
4505,179776.2131188704
4506,166775.15099922934
4507,261213.46813358407
4508,224379.88816206946
4509,148729.30553130578
4510,147842.0697622681
4511,215669.95548501564
4512,212775.62651315227
4513,204999.20185471425
4514,217024.0087807796
4515,298615.4636468462
4516,239889.39006752608
4517,210363.26036877214
4518,214283.5100704711
4519,196613.57025649512
4520,164526.20568290338
4521,237573.1426233824
4522,167658.8671871043
4523,151746.04075840098
4524,201065.9846372222
4525,303314.2801773478
4526,286172.293322351
4527,214653.2275619985
4528,214941.49344352505
4529,248027.26075679288
4530,203109.65959091196
4531,213686.64938976694
4532,162475.9282328061
4533,220584.1593176846
4534,172708.9475544325
4535,149832.41721413354
4536,145320.62015213835
4537,146201.51577582018
4538,340863.47865280166
4539,250693.07804117835
4540,88856.82080629912
4541,217310.73734918452
4542,149868.31082300312
4543,133923.4804540574
4544,264693.9451363096
4545,258285.99739815312
4546,324118.8936067617
4547,154234.14039716634
4548,246728.08399285097
4549,292354.2987312203
4550,226927.97207500218
4551,225532.881280873
4552,149631.4454219167
4553,217712.6079609038
4554,167070.87799835182
4555,415668.7919553729
4556,266668.6070689723
4557,279531.4004886638
4558,286588.1258675831
4559,162168.79207290226
4560,217029.70513328342
4561,247973.995633599
4562,165065.01359272597
4563,165383.8956789021
4564,153410.50892368658
4565,148174.36325287604
4566,195429.79605817804
4567,374004.85219175136
4568,258809.94421477575
4569,202847.6892903883
4570,275162.27741889877
4571,292140.54358277546
4572,159259.61770660477
4573,229792.2705962895
4574,142605.05148619183
4575,150088.89543598643
4576,223150.5730222717
4577,220124.39293990177
4578,132716.47327415572
4579,253649.80096589186
4580,264833.23210710834
4581,156600.2778461044
4582,183787.95882553997
4583,219431.3285872824
4584,142131.30768675922
4585,221683.15050754164
4586,316065.2719430962
4587,162527.31852266125
4588,211964.36796407285
4589,164200.9469877037
4590,292123.9248610108
4591,135815.94977350545
4592,246398.6858755736
4593,153697.7010919524
4594,264738.11557834444
4595,254886.87306275836
4596,180057.69611628575
4597,203381.96928592614
4598,259359.03982631667
4599,266631.9243110504
4600,200994.42929714103
4601,266012.473631991
4602,166780.6482860819
4603,226324.71380740218
4604,144435.55570358053
4605,221003.71172955516
4606,246705.1618656066
4607,145717.82260737987
4608,220170.05882961265
4609,168773.9151568598
4610,200069.0789887226
4611,168516.65002958386
4612,241373.0464206514
4613,268544.81778025086
4614,149255.8014315323
4615,163000.67102355996
4616,168021.66855497085
4617,264059.3318322319
4618,219059.06670864826
4619,216189.93610278086
4620,157951.18207879702
4621,197456.66842810533
4622,275207.3979858
4623,237942.8451218194
4624,300888.5205705152
4625,269003.25162095495
4626,198864.82446083927
4627,159302.2837592087
4628,212900.23833258142
4629,216129.80867605514
4630,244461.47351046474
4631,200405.55154961842
4632,221951.56427335695
4633,294306.91897955025
4634,200509.56307945057
4635,164514.4225112301
4636,194786.68466702322
4637,182612.33452424104
4638,163464.4841194414
4639,248047.45464784736
4640,166207.13322173973
4641,330959.22054319864
4642,216589.28689074534
4643,368011.5580999431
4644,221488.67143538516
4645,152510.86835427984
4646,218626.11544505364
4647,241806.01604796475
4648,217524.71550481467
4649,164280.2729651225
4650,155602.33453599838
4651,258319.21084029076
4652,250192.0237646827
4653,224954.68807563168
4654,278874.65679300186
4655,298316.15677341836
4656,222669.09335261615
4657,202542.9304358738
4658,162127.45251928814
4659,228585.39004022354
4660,166914.09840870072
4661,143291.13433236792
4662,191563.68971252642
4663,156862.20911180458
4664,164662.03914784218
4665,143655.56544577127
4666,214701.0346794974
4667,214388.00011280403
4668,218328.49059194225
4669,144935.71658370586
4670,167763.13877375898
4671,216007.62102230242
4672,224990.36934951344
4673,199117.25970277583
4674,166466.15797722898
4675,194049.55301217918
4676,139798.71998635607
4677,277227.7862895592
4678,254268.3646562063
4679,201856.59748384697
4680,270829.41926092166
4681,140345.20678718918
4682,204039.3648005112
4683,219007.64536221774
4684,299809.36154328415
4685,282035.1400931962
4686,268890.1126685843
4687,177865.7263967238
4688,216695.0724437211
4689,203131.73353107602
4690,219824.95719575023
4691,148288.86170536355
4692,163416.55456018035
4693,157593.070646542
4694,219075.09116643752
4695,203942.92372942195
4696,154990.63980243925
4697,194941.24719473408
4698,227762.78862148852
4699,140610.233488066
4700,203693.6625073776
4701,218278.66204476028
4702,189715.0352589673
4703,195648.7841847819
4704,267268.90936207527
4705,143969.12676198015
4706,248159.19468970862
4707,149600.42622159724
4708,171440.18015217973
4709,152773.8281520931
4710,207929.5716396252
4711,379876.74971044995
4712,160942.75959378848
4713,116076.14914241253
4714,268788.9220003292
4715,230557.0445430732
4716,194825.66946109917
4717,246715.9306202384
4718,239680.45305795898
4719,249107.1660666037
4720,163661.75038418616
4721,190207.01884830376
4722,183105.16297391482
4723,149096.66015658152
4724,252917.68032386206
4725,142396.6039195372
4726,291942.8876814706
4727,222944.36027045266
4728,202028.04176158414
4729,253129.73734416705
4730,137111.5749435534
4731,196831.28186790383
4732,180503.46418108643
4733,219542.51749619588
4734,296862.26439100166
4735,220331.79581171006
4736,204044.89714379533
4737,291108.79222812026
4738,169995.43875016732
4739,193010.87168748886
4740,162019.84342684766
4741,171348.90534781985
4742,215375.49317274106
4743,237513.08091813227
4744,196225.5400529767
4745,291479.69602907175
4746,134935.44632128536
4747,213692.4938822556
4748,197789.52285730196
4749,206914.0999795038
4750,153326.33830989854
4751,145393.74288570796
4752,221437.71793552698
4753,232460.5805642231
4754,163418.28843000252
4755,225010.14404501568
4756,270861.1887014881
4757,300729.0142996599
4758,229540.45430727748
4759,303937.2839039647
4760,259270.5054118301
4761,289100.6806820469
4762,220056.44463671435
4763,224442.239904178
4764,284131.57598775264
4765,225169.64567872635
4766,225975.31832050404
4767,236096.70762204207
4768,282039.2055395297
4769,201028.89115020473
4770,151115.1030696898
4771,325002.3291519602
4772,203205.9602150165
4773,237899.6953040059
4774,274666.5317828413
4775,264009.19255835743
4776,331610.3979940984
4777,237083.17199462248
4778,191369.90126300853
4779,139234.94736879587
4780,151665.45589628565
4781,302862.4115387175
4782,150426.16083573326
4783,234856.97605888933
4784,206842.30570669708
4785,174594.77738729081
4786,247214.85397585313
4787,159013.41390647212
4788,215949.62974351642
4789,162903.28919080252
4790,201363.74983697536
4791,250896.43139029856
4792,154965.79451727067
4793,223792.34682653492
4794,203882.32457944547
4795,151784.01831208868
4796,131990.35730128837
4797,198587.1322222649
4798,236525.32143580227
4799,218356.10472611428
4800,138984.96310726806
4801,224165.66712969687
4802,290031.662374682
4803,201362.54324728798
4804,234150.69752155032
4805,243475.80088121147
4806,217761.59641727075
4807,158108.90560381176
4808,158479.750277017
4809,212090.1301460006
4810,313954.19949502154
4811,151644.32736331213
4812,168419.78292681905
4813,147931.7833091583
4814,261617.59884747752
4815,143490.09277277146
4816,269018.52517053555
4817,152708.84950314026
4818,274569.2435869784
4819,238027.09167290875
4820,151563.43699303415
4821,196881.4402227266
4822,277306.0501368827
4823,256323.87574919118
4824,165526.82991595205
4825,203440.9117597599
4826,287326.08990231395
4827,213228.2225212883
4828,289635.96900785365
4829,293953.23740414187
4830,197459.87867052192
4831,274127.20339284884
4832,141050.32800141932
4833,271005.3617816852
4834,247631.2040045156
4835,170317.93532804176
4836,151070.74366153608
4837,141363.24937812693
4838,306917.7168071172
4839,150068.5172716736
4840,235498.52023750378
4841,290327.0852651701
4842,201771.58152085094
4843,298715.3653328774
4844,237736.16418052334
4845,417291.4947525735
4846,280456.1705441817
4847,277880.0111656552
4848,268199.3219215953
4849,275972.4591320847
4850,246649.10981996916
4851,282128.31454971485
4852,302426.81440636574
4853,160335.461197065
4854,166268.3386189384
4855,210471.36013057377
4856,225035.1283051083
4857,241933.50486031198
4858,176623.53575899772
4859,146622.77605010857
4860,148108.3461472935
4861,190189.68234429395
4862,245066.18835281912
4863,239851.51202856106
4864,168959.50002821034
4865,373297.5046633384
4866,177265.4926959238
4867,210393.0073519892
4868,335436.66878062696
4869,255612.5065622874
4870,286668.5614415069
4871,202580.2738970145
4872,180091.0993124505
4873,165063.60333156458
4874,221664.23189465312
4875,152212.55983230544
4876,215485.6150046505
4877,316380.3025522073
4878,149823.6833272482
4879,222419.83555811452
4880,285391.29082019394
4881,242536.79914029804
4882,171623.0906801664
4883,271474.2325838273
4884,243883.46014524475
4885,220513.42365874056
4886,216541.9055418049
4887,289851.56726153544
4888,270210.6363410621
4889,235327.3167576112
4890,156842.02147856532
4891,214814.69167974786
4892,160826.85330730313
4893,157759.31064129772
4894,225647.687905103
4895,160389.38945047706
4896,151173.089537455
4897,222077.86414222332
4898,204414.19693569938
4899,310565.44407346635
4900,161567.58301831238
4901,198760.112200962
4902,83840.37776278678
4903,145685.37140543427
4904,198505.07101520651
4905,263251.24034393043
4906,242311.0784140388
4907,324100.3417328212
4908,194338.70792022173
4909,159596.82653988997
4910,160451.83784476182
4911,296972.2091658728
4912,158953.29377127197
4913,169881.35931598514
4914,175662.53026662595
4915,199884.55851919347
4916,289295.65696201223
4917,224716.72007777804
4918,172180.31599058915
4919,220997.98831003672
4920,148483.64074590258
4921,261972.07802328755
4922,163571.14304439153
4923,261264.7535153575
4924,287182.3874678642
4925,247019.54849139
4926,215484.6863850635
4927,271408.9920072672
4928,271382.9440534439
4929,195186.58086804085
4930,203244.582320406
4931,156559.25507487386
4932,253373.45479972503
4933,223195.00746174346
4934,236809.13495510994
4935,145328.4237454557
4936,149764.5843162798
4937,313198.0393491057
4938,164081.36307979113
4939,200550.04932117302
4940,145898.04801375422
4941,223743.49125223907
4942,188807.42812391205
4943,147464.7459583154
4944,292135.4746289171
4945,149660.31653112348
4946,218034.95362017117
4947,350655.58744661184
4948,161106.0501325162
4949,222344.17274636962
4950,261073.22189962497
4951,169708.4031997497
4952,150780.3477163526
4953,240034.36968134285
4954,223194.2326766716
4955,280688.0379797772
4956,145520.54990125523
4957,195892.8933874205
4958,298784.3111323049
4959,263530.63981603965
4960,340178.4860606288
4961,290170.12601423904
4962,137008.04373857105
4963,228209.38277398047
4964,166009.73825046135
4965,242795.0693498214
4966,227210.06269757473
4967,309653.563126808
4968,348100.3950699123
4969,247416.07375929068
4970,202292.44708103134
4971,160858.74808749126
4972,144882.8438372557
4973,143572.1797816044
4974,152838.17285101663
4975,399788.6002024794
4976,154684.05031920038
4977,145919.96337535122
4978,164354.83090513747
4979,159370.30584954712
4980,228113.3211356849
4981,201934.22307499923
4982,146952.54595417657
4983,162737.34267818084
4984,159026.18195785666
4985,158669.29151076067
4986,299606.35237016843
4987,276225.6133014341
4988,351516.82725000725
4989,196425.72643587965
4990,202417.3592975886
4991,198588.4271267833
4992,296314.6848530656
4993,198274.04743735265
4994,197981.43357823446
4995,265564.0525155366
4996,167892.9405360844
4997,290172.9076971918
4998,245341.18485525358
4999,212761.99921505564
